"","location_id","Site","Plot","Trt","Year","Date","Name","species","count","prop_150","perc_150","species_name","functional_group","duration","native_status"
"338","DC_15_FA","DC",15,"FA",2022,"7/20/2022","Curtis Drake, Kelly Hopping","POSE",4,0.027,2.667,"Poa secunda","grass","perennial","native"
"339","DC_15_FA","DC",15,"FA",2022,"7/20/2022","Curtis Drake, Kelly Hopping","TRDU",4,0.027,2.667,"Tragopogon dubius","forb","annual","introduced"
"340","DC_15_FA","DC",15,"FA",2022,"7/20/2022","Curtis Drake, Kelly Hopping","ARTR",2,0.013,1.333,"Artemisia tridentata vaseyana","shrub","perennial","native"
"341","DC_15_FA","DC",15,"FA",2022,"7/20/2022","Curtis Drake, Kelly Hopping","BASA",2,0.013,1.333,"Balsamorhiza sagittata","forb","perennial","native"
"342","DC_15_FA","DC",15,"FA",2022,"7/20/2022","Curtis Drake, Kelly Hopping","DS",2,0.013,1.333,"dead shrub","shrub","",""
"343","DC_15_FA","DC",15,"FA",2022,"7/20/2022","Curtis Drake, Kelly Hopping","Lupinus",2,0.013,1.333,"Lupinus spp","forb","perennial","native"
"344","DC_15_FA","DC",15,"FA",2022,"7/20/2022","Curtis Drake, Kelly Hopping","EPBR",1,0.007,0.667,"Epilobium brachycarpum ","forb","annual","native"
"345","DC_15_FA","DC",15,"FA",2022,"7/20/2022","Curtis Drake, Kelly Hopping","PHHA",1,0.007,0.667,"Phacelia hastata","forb","perennial","native"
"346","DC_15_FA","DC",15,"FA",2022,"7/20/2022","Curtis Drake, Kelly Hopping","SCAN",1,0.007,0.667,"Scuttelaria angustifolia ","forb","annual","native"
"347","DC_15_FA","DC",15,"FA",2022,"7/20/2022","Curtis Drake, Kelly Hopping","W",1,0.007,0.667,"wood","wood","",""
"348","DC_16_FA","DC",16,"FA",2022,"7/20/2022","Curtis Drake, Kelly Hopping","L",113,0.753,75.333,"litter","litter","",""
"349","DC_16_FA","DC",16,"FA",2022,"7/20/2022","Curtis Drake, Kelly Hopping","BRTE",94,0.627,62.667,"Bromus tectorum","cheatgrass","annual","introduced"
"350","DC_16_FA","DC",16,"FA",2022,"7/20/2022","Curtis Drake, Kelly Hopping","LECI",58,0.387,38.667,"Leymus cinereus","grass","perennial","native"
"351","DC_16_FA","DC",16,"FA",2022,"7/20/2022","Curtis Drake, Kelly Hopping","PSSP",26,0.173,17.333,"Pseudoroegneria spicata","grass","perennial","native"
"352","DC_16_FA","DC",16,"FA",2022,"7/20/2022","Curtis Drake, Kelly Hopping","ERCI",14,0.093,9.333,"Erodium cicutarium","forb","annual","introduced"
"353","DC_16_FA","DC",16,"FA",2022,"7/20/2022","Curtis Drake, Kelly Hopping","SIAL",14,0.093,9.333,"Sisymbrium altissimum","forb","annual","introduced"
"354","DC_16_FA","DC",16,"FA",2022,"7/20/2022","Curtis Drake, Kelly Hopping","POSE",6,0.04,4,"Poa secunda","grass","perennial","native"
"355","DC_16_FA","DC",16,"FA",2022,"7/20/2022","Curtis Drake, Kelly Hopping","TRDU",4,0.027,2.667,"Tragopogon dubius","forb","annual","introduced"
"356","DC_16_FA","DC",16,"FA",2022,"7/20/2022","Curtis Drake, Kelly Hopping","BASA",3,0.02,2,"Balsamorhiza sagittata","forb","perennial","native"
"357","DC_16_FA","DC",16,"FA",2022,"7/20/2022","Curtis Drake, Kelly Hopping","BG",3,0.02,2,"bare ground","bare ground","",""
"358","DC_16_FA","DC",16,"FA",2022,"7/20/2022","Curtis Drake, Kelly Hopping","CRAC",2,0.013,1.333,"Crepis acuminata","forb","perennial","native"
"359","DC_16_FA","DC",16,"FA",2022,"7/20/2022","Curtis Drake, Kelly Hopping","DESO",2,0.013,1.333,"Descurainia sophia ","forb","annual","introduced"
"360","DC_16_FA","DC",16,"FA",2022,"7/20/2022","Curtis Drake, Kelly Hopping","GADI",2,0.013,1.333,"Gayophytum diffusum ","forb","annual","native"
"361","DC_16_FA","DC",16,"FA",2022,"7/20/2022","Curtis Drake, Kelly Hopping","LIRU",2,0.013,1.333,"Lithospermum ruderale","forb","perennial","native"
"362","DC_16_FA","DC",16,"FA",2022,"7/20/2022","Curtis Drake, Kelly Hopping","PUTR",2,0.013,1.333,"Purshia tridentata","shrub","perennial","native"
"363","DC_16_FA","DC",16,"FA",2022,"7/20/2022","Curtis Drake, Kelly Hopping","BRSI",1,0.007,0.667,"Bromus sitchensis","grass","perennial","native"
"364","DC_16_FA","DC",16,"FA",2022,"7/20/2022","Curtis Drake, Kelly Hopping","DS",1,0.007,0.667,"dead shrub","shrub","",""
"365","DC_16_FA","DC",16,"FA",2022,"7/20/2022","Curtis Drake, Kelly Hopping","Danthonia",1,0.007,0.667,"Danthonia spp","grass","perennial","native"
"366","DC_16_FA","DC",16,"FA",2022,"7/20/2022","Curtis Drake, Kelly Hopping","EPBR",1,0.007,0.667,"Epilobium brachycarpum ","forb","annual","native"
"367","DC_16_FA","DC",16,"FA",2022,"7/20/2022","Curtis Drake, Kelly Hopping","HISC",1,0.007,0.667,"Hieracium scouleri","forb","perennial","native"
"368","DC_16_FA","DC",16,"FA",2022,"7/20/2022","Curtis Drake, Kelly Hopping","LASE",1,0.007,0.667,"Lactuca serriola","forb","annual","introduced"
"369","DC_16_FA","DC",16,"FA",2022,"7/20/2022","Curtis Drake, Kelly Hopping","MEOB",1,0.007,0.667,"Mertensia oblongifolia","forb","perennial","native"
"370","DC_16_FA","DC",16,"FA",2022,"7/20/2022","Curtis Drake, Kelly Hopping","POCU",1,0.007,0.667,"Poa cusickii","grass","perennial","native"
"371","DC_16_FA","DC",16,"FA",2022,"7/20/2022","Curtis Drake, Kelly Hopping","POPR",1,0.007,0.667,"Poa pratensis","grass","perennial","both"
"372","DC_16_FA","DC",16,"FA",2022,"7/20/2022","Curtis Drake, Kelly Hopping","SYRO",1,0.007,0.667,"Symphoricarpos rotundifolius","shrub","perennial","native"
"373","LK_17_SP","LK",17,"SP",2022,"7/13/2022","Kelly Hopping, Jacob Scott","L",87,0.58,58,"litter","litter","",""
"374","LK_17_SP","LK",17,"SP",2022,"7/13/2022","Kelly Hopping, Jacob Scott","BRTE",42,0.28,28,"Bromus tectorum","cheatgrass","annual","introduced"
"375","LK_17_SP","LK",17,"SP",2022,"7/13/2022","Kelly Hopping, Jacob Scott","PSSP",26,0.173,17.333,"Pseudoroegneria spicata","grass","perennial","native"
"376","LK_17_SP","LK",17,"SP",2022,"7/13/2022","Kelly Hopping, Jacob Scott","ARTR",21,0.14,14,"Artemisia tridentata vaseyana","shrub","perennial","native"
"377","LK_17_SP","LK",17,"SP",2022,"7/13/2022","Kelly Hopping, Jacob Scott","BRSI",21,0.14,14,"Bromus sitchensis","grass","perennial","native"
"378","LK_17_SP","LK",17,"SP",2022,"7/13/2022","Kelly Hopping, Jacob Scott","SIAL",21,0.14,14,"Sisymbrium altissimum","forb","annual","introduced"
"379","LK_17_SP","LK",17,"SP",2022,"7/13/2022","Kelly Hopping, Jacob Scott","COPA",16,0.107,10.667,"Collinsia parviflora","forb","annual","native"
"380","LK_17_SP","LK",17,"SP",2022,"7/13/2022","Kelly Hopping, Jacob Scott","CEVE",10,0.067,6.667,"Ceanothus velutinus","shrub","perennial","native"
"381","LK_17_SP","LK",17,"SP",2022,"7/13/2022","Kelly Hopping, Jacob Scott","PHHA",10,0.067,6.667,"Phacelia hastata","forb","perennial","native"
"382","LK_17_SP","LK",17,"SP",2022,"7/13/2022","Kelly Hopping, Jacob Scott","SCAN",10,0.067,6.667,"Scuttelaria angustifolia ","forb","annual","native"
"383","LK_17_SP","LK",17,"SP",2022,"7/13/2022","Kelly Hopping, Jacob Scott","EPBR",9,0.06,6,"Epilobium brachycarpum ","forb","annual","native"
"384","LK_17_SP","LK",17,"SP",2022,"7/13/2022","Kelly Hopping, Jacob Scott","TRDU",8,0.053,5.333,"Tragopogon dubius","forb","annual","introduced"
"385","LK_17_SP","LK",17,"SP",2022,"7/13/2022","Kelly Hopping, Jacob Scott","MEBU",7,0.047,4.667,"Melica bulbosa","grass","perennial","native"
"386","LK_17_SP","LK",17,"SP",2022,"7/13/2022","Kelly Hopping, Jacob Scott","BASA",6,0.04,4,"Balsamorhiza sagittata","forb","perennial","native"
"387","LK_17_SP","LK",17,"SP",2022,"7/13/2022","Kelly Hopping, Jacob Scott","BG",6,0.04,4,"bare ground","bare ground","",""
"388","LK_17_SP","LK",17,"SP",2022,"7/13/2022","Kelly Hopping, Jacob Scott","Lupinus",5,0.033,3.333,"Lupinus spp","forb","perennial","native"
"389","LK_17_SP","LK",17,"SP",2022,"7/13/2022","Kelly Hopping, Jacob Scott","ACOC",4,0.027,2.667,"Achnatherum occidentale ","grass","perennial","native"
"390","LK_17_SP","LK",17,"SP",2022,"7/13/2022","Kelly Hopping, Jacob Scott","CHVI",4,0.027,2.667,"Chrysothamnus viscidiflorus","shrub","perennial","native"
"391","LK_17_SP","LK",17,"SP",2022,"7/13/2022","Kelly Hopping, Jacob Scott","PRVI",4,0.027,2.667,"Prunus virginiana","shrub","perennial","native"
"392","LK_17_SP","LK",17,"SP",2022,"7/13/2022","Kelly Hopping, Jacob Scott","SYRO",4,0.027,2.667,"Symphoricarpos rotundifolius","shrub","perennial","native"
"393","LK_17_SP","LK",17,"SP",2022,"7/13/2022","Kelly Hopping, Jacob Scott","OSOC",3,0.02,2,"Osmorhiza occidentalis","forb","perennial","native"
"394","LK_17_SP","LK",17,"SP",2022,"7/13/2022","Kelly Hopping, Jacob Scott","AGGL",2,0.013,1.333,"Agoseris glauca","forb","perennial","native"
"395","LK_17_SP","LK",17,"SP",2022,"7/13/2022","Kelly Hopping, Jacob Scott","AMAL",2,0.013,1.333,"Amelanchier alnifolia","shrub","perennial","native"
"396","LK_17_SP","LK",17,"SP",2022,"7/13/2022","Kelly Hopping, Jacob Scott","DF",2,0.013,1.333,"dead forb","forb","",""
"397","LK_17_SP","LK",17,"SP",2022,"7/13/2022","Kelly Hopping, Jacob Scott","DG",2,0.013,1.333,"dead grass","grass","",""
"398","LK_17_SP","LK",17,"SP",2022,"7/13/2022","Kelly Hopping, Jacob Scott","BRAR",1,0.007,0.667,"Bromus arvensis","grass","annual","introduced"
"399","LK_17_SP","LK",17,"SP",2022,"7/13/2022","Kelly Hopping, Jacob Scott","CRAC",1,0.007,0.667,"Crepis acuminata","forb","perennial","native"
"400","LK_17_SP","LK",17,"SP",2022,"7/13/2022","Kelly Hopping, Jacob Scott","GADI",1,0.007,0.667,"Gayophytum diffusum ","forb","annual","native"
"401","LK_17_SP","LK",17,"SP",2022,"7/13/2022","Kelly Hopping, Jacob Scott","LECI",1,0.007,0.667,"Leymus cinereus","grass","perennial","native"
"402","LK_17_SP","LK",17,"SP",2022,"7/13/2022","Kelly Hopping, Jacob Scott","POSE",1,0.007,0.667,"Poa secunda","grass","perennial","native"
"403","LK_17_SP","LK",17,"SP",2022,"7/13/2022","Kelly Hopping, Jacob Scott","TECA",1,0.007,0.667,"Tetradymia canescens","shrub","perennial","native"
"404","LK_17_SP","LK",17,"SP",2022,"7/13/2022","Kelly Hopping, Jacob Scott","W",1,0.007,0.667,"wood","wood","",""
"405","LK_17_SP","LK",17,"SP",2022,"7/13/2022","Kelly Hopping, Jacob Scott","unknown grass",1,0.007,0.667,"unknown grass","grass","",""
"406","LK_18_SP","LK",18,"SP",2022,"7/13/2022","Kelly Hopping","L",68,0.453,45.333,"litter","litter","",""
"407","LK_18_SP","LK",18,"SP",2022,"7/13/2022","Kelly Hopping","POSE",44,0.293,29.333,"Poa secunda","grass","perennial","native"
"408","LK_18_SP","LK",18,"SP",2022,"7/13/2022","Kelly Hopping","BG",26,0.173,17.333,"bare ground","bare ground","",""
"409","LK_18_SP","LK",18,"SP",2022,"7/13/2022","Kelly Hopping","PSSP",25,0.167,16.667,"Pseudoroegneria spicata","grass","perennial","native"
"410","LK_18_SP","LK",18,"SP",2022,"7/13/2022","Kelly Hopping","BRTE",23,0.153,15.333,"Bromus tectorum","cheatgrass","annual","introduced"
"411","LK_18_SP","LK",18,"SP",2022,"7/13/2022","Kelly Hopping","BASA",18,0.12,12,"Balsamorhiza sagittata","forb","perennial","native"
"412","LK_18_SP","LK",18,"SP",2022,"7/13/2022","Kelly Hopping","KOMA",9,0.06,6,"Koeleria macrantha","grass","perennial","native"
"413","LK_18_SP","LK",18,"SP",2022,"7/13/2022","Kelly Hopping","ARTR",6,0.04,4,"Artemisia tridentata vaseyana","shrub","perennial","native"
"414","LK_18_SP","LK",18,"SP",2022,"7/13/2022","Kelly Hopping","CRAC",6,0.04,4,"Crepis acuminata","forb","perennial","native"
"415","LK_18_SP","LK",18,"SP",2022,"7/13/2022","Kelly Hopping","SIAL",6,0.04,4,"Sisymbrium altissimum","forb","annual","introduced"
"416","LK_18_SP","LK",18,"SP",2022,"7/13/2022","Kelly Hopping","COPA",4,0.027,2.667,"Collinsia parviflora","forb","annual","native"
"417","LK_18_SP","LK",18,"SP",2022,"7/13/2022","Kelly Hopping","MEBU",4,0.027,2.667,"Melica bulbosa","grass","perennial","native"
"418","LK_18_SP","LK",18,"SP",2022,"7/13/2022","Kelly Hopping","PHHO",3,0.02,2,"Phlox hoodii","forb","perennial","native"
"419","LK_18_SP","LK",18,"SP",2022,"7/13/2022","Kelly Hopping","TRDU",3,0.02,2,"Tragopogon dubius","forb","annual","introduced"
"420","LK_18_SP","LK",18,"SP",2022,"7/13/2022","Kelly Hopping","ACNE",2,0.013,1.333,"Achnatherum nelsonii","grass","perennial","native"
"421","LK_18_SP","LK",18,"SP",2022,"7/13/2022","Kelly Hopping","LOFO",2,0.013,1.333,"Lomatium foeniculaceum ","forb","perennial","native"
"422","LK_18_SP","LK",18,"SP",2022,"7/13/2022","Kelly Hopping","PRVI",2,0.013,1.333,"Prunus virginiana","shrub","perennial","native"
"423","LK_18_SP","LK",18,"SP",2022,"7/13/2022","Kelly Hopping","SCAN",2,0.013,1.333,"Scuttelaria angustifolia ","forb","annual","native"
"424","LK_18_SP","LK",18,"SP",2022,"7/13/2022","Kelly Hopping","AGGR",1,0.007,0.667,"Agoseris grandiflora","forb","perennial","native"
"425","LK_18_SP","LK",18,"SP",2022,"7/13/2022","Kelly Hopping","BRAR",1,0.007,0.667,"Bromus arvensis","grass","annual","introduced"
"426","LK_18_SP","LK",18,"SP",2022,"7/13/2022","Kelly Hopping","BRSI",1,0.007,0.667,"Bromus sitchensis","grass","perennial","native"
"427","LK_18_SP","LK",18,"SP",2022,"7/13/2022","Kelly Hopping","DF",1,0.007,0.667,"dead forb","forb","",""
"428","LK_18_SP","LK",18,"SP",2022,"7/13/2022","Kelly Hopping","ERUM",1,0.007,0.667,"Eriogonum umbellatum","forb","perennial","native"
"429","LK_18_SP","LK",18,"SP",2022,"7/13/2022","Kelly Hopping","HEUN",1,0.007,0.667,"Helianthella uniflora","forb","perennial","native"
"430","LK_18_SP","LK",18,"SP",2022,"7/13/2022","Kelly Hopping","LIRU",1,0.007,0.667,"Lithospermum ruderale","forb","perennial","native"
"431","LK_18_SP","LK",18,"SP",2022,"7/13/2022","Kelly Hopping","Lupinus",1,0.007,0.667,"Lupinus spp","forb","perennial","native"
"432","LK_18_SP","LK",18,"SP",2022,"7/13/2022","Kelly Hopping","SYRO",1,0.007,0.667,"Symphoricarpos rotundifolius","shrub","perennial","native"
"433","LK_18_SP","LK",18,"SP",2022,"7/13/2022","Kelly Hopping","VIPU",1,0.007,0.667,"Viola purpurea","forb","perennial","native"
"434","LK_18_SP","LK",18,"SP",2022,"7/13/2022","Kelly Hopping","W",1,0.007,0.667,"wood","wood","",""
"435","LK_19_SP","LK",19,"SP",2022,"7/14/2022","Kelly Hopping, Jacob Scott","BRTE",85,0.567,56.667,"Bromus tectorum","cheatgrass","annual","introduced"
"436","LK_19_SP","LK",19,"SP",2022,"7/14/2022","Kelly Hopping, Jacob Scott","L",82,0.547,54.667,"litter","litter","",""
"437","LK_19_SP","LK",19,"SP",2022,"7/14/2022","Kelly Hopping, Jacob Scott","SIAL",26,0.173,17.333,"Sisymbrium altissimum","forb","annual","introduced"
"438","LK_19_SP","LK",19,"SP",2022,"7/14/2022","Kelly Hopping, Jacob Scott","PSSP",19,0.127,12.667,"Pseudoroegneria spicata","grass","perennial","native"
"439","LK_19_SP","LK",19,"SP",2022,"7/14/2022","Kelly Hopping, Jacob Scott","POSE",17,0.113,11.333,"Poa secunda","grass","perennial","native"
"440","LK_19_SP","LK",19,"SP",2022,"7/14/2022","Kelly Hopping, Jacob Scott","BG",13,0.087,8.667,"bare ground","bare ground","",""
"441","LK_19_SP","LK",19,"SP",2022,"7/14/2022","Kelly Hopping, Jacob Scott","CEVE",9,0.06,6,"Ceanothus velutinus","shrub","perennial","native"
"442","LK_19_SP","LK",19,"SP",2022,"7/14/2022","Kelly Hopping, Jacob Scott","PHHA",7,0.047,4.667,"Phacelia hastata","forb","perennial","native"
"443","LK_19_SP","LK",19,"SP",2022,"7/14/2022","Kelly Hopping, Jacob Scott","EPBR",6,0.04,4,"Epilobium brachycarpum ","forb","annual","native"
"444","LK_19_SP","LK",19,"SP",2022,"7/14/2022","Kelly Hopping, Jacob Scott","TRDU",6,0.04,4,"Tragopogon dubius","forb","annual","introduced"
"445","LK_19_SP","LK",19,"SP",2022,"7/14/2022","Kelly Hopping, Jacob Scott","BASA",5,0.033,3.333,"Balsamorhiza sagittata","forb","perennial","native"
"446","LK_19_SP","LK",19,"SP",2022,"7/14/2022","Kelly Hopping, Jacob Scott","LECI",5,0.033,3.333,"Leymus cinereus","grass","perennial","native"
"447","LK_19_SP","LK",19,"SP",2022,"7/14/2022","Kelly Hopping, Jacob Scott","COPA",4,0.027,2.667,"Collinsia parviflora","forb","annual","native"
"448","LK_19_SP","LK",19,"SP",2022,"7/14/2022","Kelly Hopping, Jacob Scott","LILE",4,0.027,2.667,"Linum lewisii","forb","perennial","native"
"449","LK_19_SP","LK",19,"SP",2022,"7/14/2022","Kelly Hopping, Jacob Scott","PRVI",4,0.027,2.667,"Prunus virginiana","shrub","perennial","native"
"450","LK_19_SP","LK",19,"SP",2022,"7/14/2022","Kelly Hopping, Jacob Scott","DESO",3,0.02,2,"Descurainia sophia ","forb","annual","introduced"
"451","LK_19_SP","LK",19,"SP",2022,"7/14/2022","Kelly Hopping, Jacob Scott","MEBU",3,0.02,2,"Melica bulbosa","grass","perennial","native"
"452","LK_19_SP","LK",19,"SP",2022,"7/14/2022","Kelly Hopping, Jacob Scott","LOFO",2,0.013,1.333,"Lomatium foeniculaceum ","forb","perennial","native"
"453","LK_19_SP","LK",19,"SP",2022,"7/14/2022","Kelly Hopping, Jacob Scott","SYRO",2,0.013,1.333,"Symphoricarpos rotundifolius","shrub","perennial","native"
"454","LK_19_SP","LK",19,"SP",2022,"7/14/2022","Kelly Hopping, Jacob Scott","TECA",2,0.013,1.333,"Tetradymia canescens","shrub","perennial","native"
"455","LK_19_SP","LK",19,"SP",2022,"7/14/2022","Kelly Hopping, Jacob Scott","AGHE",1,0.007,0.667,"Agoseris heterophylla ","forb","annual","native"
"456","LK_19_SP","LK",19,"SP",2022,"7/14/2022","Kelly Hopping, Jacob Scott","BRAR",1,0.007,0.667,"Bromus arvensis","grass","annual","introduced"
"457","LK_19_SP","LK",19,"SP",2022,"7/14/2022","Kelly Hopping, Jacob Scott","CHVI",1,0.007,0.667,"Chrysothamnus viscidiflorus","shrub","perennial","native"
"458","LK_19_SP","LK",19,"SP",2022,"7/14/2022","Kelly Hopping, Jacob Scott","DS",1,0.007,0.667,"dead shrub","shrub","",""
"459","LK_19_SP","LK",19,"SP",2022,"7/14/2022","Kelly Hopping, Jacob Scott","DT",1,0.007,0.667,"dead tree","tree","",""
"460","LK_19_SP","LK",19,"SP",2022,"7/14/2022","Kelly Hopping, Jacob Scott","GADI",1,0.007,0.667,"Gayophytum diffusum ","forb","annual","native"
"461","LK_19_SP","LK",19,"SP",2022,"7/14/2022","Kelly Hopping, Jacob Scott","HEUN",1,0.007,0.667,"Helianthella uniflora","forb","perennial","native"
"462","LK_19_SP","LK",19,"SP",2022,"7/14/2022","Kelly Hopping, Jacob Scott","Lupinus",1,0.007,0.667,"Lupinus spp","forb","perennial","native"
"463","LK_19_SP","LK",19,"SP",2022,"7/14/2022","Kelly Hopping, Jacob Scott","PHHO",1,0.007,0.667,"Phlox hoodii","forb","perennial","native"
"464","LK_19_SP","LK",19,"SP",2022,"7/14/2022","Kelly Hopping, Jacob Scott","PUTR",1,0.007,0.667,"Purshia tridentata","shrub","perennial","native"
"465","LK_19_SP","LK",19,"SP",2022,"7/14/2022","Kelly Hopping, Jacob Scott","SCAN",1,0.007,0.667,"Scuttelaria angustifolia ","forb","annual","native"
"466","LK_19_SP","LK",19,"SP",2022,"7/14/2022","Kelly Hopping, Jacob Scott","W",1,0.007,0.667,"wood","wood","",""
"467","LK_20_SP","LK",20,"SP",2022,"7/14/2022","Kelly Hopping, Colby Behr","BRTE",98,0.653,65.333,"Bromus tectorum","cheatgrass","annual","introduced"
"468","LK_20_SP","LK",20,"SP",2022,"7/14/2022","Kelly Hopping, Colby Behr","L",93,0.62,62,"litter","litter","",""
"469","LK_20_SP","LK",20,"SP",2022,"7/14/2022","Kelly Hopping, Colby Behr","PSSP",31,0.207,20.667,"Pseudoroegneria spicata","grass","perennial","native"
"470","LK_20_SP","LK",20,"SP",2022,"7/14/2022","Kelly Hopping, Colby Behr","OSOC",24,0.16,16,"Osmorhiza occidentalis","forb","perennial","native"
"471","LK_20_SP","LK",20,"SP",2022,"7/14/2022","Kelly Hopping, Colby Behr","PRVI",18,0.12,12,"Prunus virginiana","shrub","perennial","native"
"472","LK_20_SP","LK",20,"SP",2022,"7/14/2022","Kelly Hopping, Colby Behr","SIAL",16,0.107,10.667,"Sisymbrium altissimum","forb","annual","introduced"
"473","LK_20_SP","LK",20,"SP",2022,"7/14/2022","Kelly Hopping, Colby Behr","BASA",13,0.087,8.667,"Balsamorhiza sagittata","forb","perennial","native"
"474","LK_20_SP","LK",20,"SP",2022,"7/14/2022","Kelly Hopping, Colby Behr","ERUM",11,0.073,7.333,"Eriogonum umbellatum","forb","perennial","native"
"475","LK_20_SP","LK",20,"SP",2022,"7/14/2022","Kelly Hopping, Colby Behr","BG",7,0.047,4.667,"bare ground","bare ground","",""
"476","LK_20_SP","LK",20,"SP",2022,"7/14/2022","Kelly Hopping, Colby Behr","MAGR",6,0.04,4,"Madia gracilis","forb","annual","native"
"477","LK_20_SP","LK",20,"SP",2022,"7/14/2022","Kelly Hopping, Colby Behr","PUTR",6,0.04,4,"Purshia tridentata","shrub","perennial","native"
"478","LK_20_SP","LK",20,"SP",2022,"7/14/2022","Kelly Hopping, Colby Behr","Lupinus",5,0.033,3.333,"Lupinus spp","forb","perennial","native"
"479","LK_20_SP","LK",20,"SP",2022,"7/14/2022","Kelly Hopping, Colby Behr","ARTR",4,0.027,2.667,"Artemisia tridentata vaseyana","shrub","perennial","native"
"480","LK_20_SP","LK",20,"SP",2022,"7/14/2022","Kelly Hopping, Colby Behr","COPA",3,0.02,2,"Collinsia parviflora","forb","annual","native"
"481","LK_20_SP","LK",20,"SP",2022,"7/14/2022","Kelly Hopping, Colby Behr","DESO",3,0.02,2,"Descurainia sophia ","forb","annual","introduced"
"482","LK_20_SP","LK",20,"SP",2022,"7/14/2022","Kelly Hopping, Colby Behr","MEBU",3,0.02,2,"Melica bulbosa","grass","perennial","native"
"483","LK_20_SP","LK",20,"SP",2022,"7/14/2022","Kelly Hopping, Colby Behr","SYRO",3,0.02,2,"Symphoricarpos rotundifolius","shrub","perennial","native"
"484","LK_20_SP","LK",20,"SP",2022,"7/14/2022","Kelly Hopping, Colby Behr","GADI",2,0.013,1.333,"Gayophytum diffusum ","forb","annual","native"
"485","LK_20_SP","LK",20,"SP",2022,"7/14/2022","Kelly Hopping, Colby Behr","HEUN",2,0.013,1.333,"Helianthella uniflora","forb","perennial","native"
"486","LK_20_SP","LK",20,"SP",2022,"7/14/2022","Kelly Hopping, Colby Behr","HISC",2,0.013,1.333,"Hieracium scouleri","forb","perennial","native"
"487","LK_20_SP","LK",20,"SP",2022,"7/14/2022","Kelly Hopping, Colby Behr","SCAN",2,0.013,1.333,"Scuttelaria angustifolia ","forb","annual","native"
"488","LK_20_SP","LK",20,"SP",2022,"7/14/2022","Kelly Hopping, Colby Behr","W",2,0.013,1.333,"wood","wood","",""
"489","LK_20_SP","LK",20,"SP",2022,"7/14/2022","Kelly Hopping, Colby Behr","ERNA",1,0.007,0.667,"Ericameria nauseosa","shrub","perennial","native"
"490","LK_20_SP","LK",20,"SP",2022,"7/14/2022","Kelly Hopping, Colby Behr","Elymus",1,0.007,0.667,"Elymus spp","grass","perennial","native"
"491","LK_20_SP","LK",20,"SP",2022,"7/14/2022","Kelly Hopping, Colby Behr","LILE",1,0.007,0.667,"Linum lewisii","forb","perennial","native"
"492","LK_20_SP","LK",20,"SP",2022,"7/14/2022","Kelly Hopping, Colby Behr","TECA",1,0.007,0.667,"Tetradymia canescens","shrub","perennial","native"
"493","LK_20_SP","LK",20,"SP",2022,"7/14/2022","Kelly Hopping, Colby Behr","TRDU",1,0.007,0.667,"Tragopogon dubius","forb","annual","introduced"
"494","LK_21_FASP","LK",21,"FASP",2022,"7/21/2022","Curtis Drake, Kelly Hopping","BRTE",125,0.833,83.333,"Bromus tectorum","cheatgrass","annual","introduced"
"495","LK_21_FASP","LK",21,"FASP",2022,"7/21/2022","Curtis Drake, Kelly Hopping","L",110,0.733,73.333,"litter","litter","",""
"496","LK_21_FASP","LK",21,"FASP",2022,"7/21/2022","Curtis Drake, Kelly Hopping","PSSP",11,0.073,7.333,"Pseudoroegneria spicata","grass","perennial","native"
"497","LK_21_FASP","LK",21,"FASP",2022,"7/21/2022","Curtis Drake, Kelly Hopping","SIAL",10,0.067,6.667,"Sisymbrium altissimum","forb","annual","introduced"
"498","LK_21_FASP","LK",21,"FASP",2022,"7/21/2022","Curtis Drake, Kelly Hopping","LECI",8,0.053,5.333,"Leymus cinereus","grass","perennial","native"
"499","LK_21_FASP","LK",21,"FASP",2022,"7/21/2022","Curtis Drake, Kelly Hopping","MEBU",6,0.04,4,"Melica bulbosa","grass","perennial","native"
"500","LK_21_FASP","LK",21,"FASP",2022,"7/21/2022","Curtis Drake, Kelly Hopping","SYRO",6,0.04,4,"Symphoricarpos rotundifolius","shrub","perennial","native"
"501","LK_21_FASP","LK",21,"FASP",2022,"7/21/2022","Curtis Drake, Kelly Hopping","BG",5,0.033,3.333,"bare ground","bare ground","",""
"502","LK_21_FASP","LK",21,"FASP",2022,"7/21/2022","Curtis Drake, Kelly Hopping","EPBR",3,0.02,2,"Epilobium brachycarpum ","forb","annual","native"
"503","LK_21_FASP","LK",21,"FASP",2022,"7/21/2022","Curtis Drake, Kelly Hopping","HAMI",3,0.02,2,"Hackelia micrantha","forb","perennial","native"
"504","LK_21_FASP","LK",21,"FASP",2022,"7/21/2022","Curtis Drake, Kelly Hopping","PHHA",3,0.02,2,"Phacelia hastata","forb","perennial","native"
"505","LK_21_FASP","LK",21,"FASP",2022,"7/21/2022","Curtis Drake, Kelly Hopping","PUTR",3,0.02,2,"Purshia tridentata","shrub","perennial","native"
"506","LK_21_FASP","LK",21,"FASP",2022,"7/21/2022","Curtis Drake, Kelly Hopping","DG",2,0.013,1.333,"dead grass","grass","",""
"507","LK_21_FASP","LK",21,"FASP",2022,"7/21/2022","Curtis Drake, Kelly Hopping","CAGE",1,0.007,0.667,"Carex geyeri ","sedge","perennial","native"
"508","LK_21_FASP","LK",21,"FASP",2022,"7/21/2022","Curtis Drake, Kelly Hopping","POSE",1,0.007,0.667,"Poa secunda","grass","perennial","native"
